,number,value,duration,params_Dropout,params_learn_rate,system_attrs_grid_id,system_attrs_search_space,ID_G,ID_MSE,ID_MAE,ID_G_div_MSE,ID_G_sum_MSE,ID_G_div_MAE,ID_G_sum_MAE,OD_G,OD_MSE,OD_MAE,OD_G_div_MSE,OD_G_sum_MSE,OD_G_div_MAE,OD_G_sum_MAE
193,193,0.8499608124999998,0 days 00:01:52.695536,0.7637931034482758,0.00014285714285714287,351,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.8993575312174819,0.008324742317199707,0.05616530403494835,0.009256321349675366,0.05448360554985893,0.062450473905428946,0.07840388640873325,0.8499608124999998,0.047599293291568756,0.12625789642333984,0.05600175042372176,0.09881924039578449,0.148545550061274,0.13814854196167003
194,194,0.4127745625000008,0 days 00:01:51.893036,0.17413793103448275,0.00018571428571428574,72,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.6581505463059315,0.0062196082435548306,0.04532402381300926,0.009450130032504354,0.17403453096881166,0.06886573910392389,0.19358673875353888,0.4127745625000008,0.04098059609532356,0.11056099832057953,0.09928081771105622,0.3141030167976614,0.26784838108956704,0.3488932179102894
195,195,0.8865060625000005,0 days 00:01:53.978750,0.8568965517241379,0.0001785714285714286,401,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.997581110171697,0.008715575560927391,0.05600382760167122,0.00873670869672675,0.005567232694615176,0.056139623165110064,0.02921135871498709,0.8865060625000005,0.0481242835521698,0.12513403594493866,0.05428534060608274,0.08080911052608464,0.1411541795800619,0.11931398672246907
196,196,0.5825116249999985,0 days 00:01:52.948999,0.39137931034482754,0.0001,165,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.7653791298126956,0.00737864151597023,0.050838641822338104,0.00964050524578053,0.1209997558516373,0.06642282215714372,0.14272975600482124,0.5825116249999985,0.04637567698955536,0.12057860195636749,0.07961330727014328,0.2319320259947784,0.20699776069939857,0.2690334884781845
197,197,0.609168125,0 days 00:01:52.918355,0.546551724137931,0.00018571428571428574,252,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.7897517624869924,0.006757740862667561,0.047404833137989044,0.008556791112927543,0.10850298918783757,0.06002497922727944,0.12882653532549831,0.609168125,0.043896861374378204,0.11529894173145294,0.07206033863701947,0.21736436818718913,0.1892727754451252,0.2530654083657265
198,198,0.7089771250000012,0 days 00:01:51.834019,0.39137931034482754,0.0001142857142857143,167,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.8328578173777316,0.006779307033866644,0.04833757132291794,0.008139813173887733,0.08696074482806754,0.05803820329754446,0.10773987697259318,0.7089771250000012,0.043923087418079376,0.11599897593259811,0.06195275682283727,0.16747298120903908,0.16361455375954184,0.20351092546629845
199,199,0.43385493750000015,0 days 00:01:52.810259,0.20517241379310341,0.0002,89,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.4148324011446421,0.006044686771929264,0.04363765940070152,0.014571394990483462,0.2956061428136436,0.10519346917042316,0.31440262912802974,0.43385493750000015,0.044318780303001404,0.11446403712034225,0.10215114885721771,0.3052319214015006,0.2638302050448422,0.34030454981017105
200,200,0.8063656249999994,0 days 00:01:51.892811,0.48448275862068957,0.0001142857142857143,212,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.9188325052029129,0.007621949538588524,0.0515199713408947,0.008295254570804838,0.0443947221678378,0.05607112400699967,0.06634373306899088,0.8063656249999994,0.04498682916164398,0.11683961749076843,0.055789616728322236,0.11931060208082228,0.1448965752858928,0.1552369962453845
201,201,0.47207462499999925,0 days 00:01:52.829759,0.2982758620689655,0.0001785714285714286,131,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.2554017039542144,0.006697737146168947,0.04730447381734848,0.02622432443665154,0.37564801659597724,0.18521596796327053,0.395951384931567,0.47207462499999925,0.04251832142472267,0.11665666848421097,0.09006694953096185,0.28522184821236174,0.2471148888466758,0.3222910217421059
202,202,0.8704830625000005,0 days 00:01:51.573759,0.8879310344827586,0.00013571428571428572,410,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.9694791460718004,0.011353088542819023,0.06587734818458557,0.011710503097276736,0.020936971235509305,0.06795127925289755,0.04819910105639258,0.8704830625000005,0.05333917960524559,0.13500246405601501,0.06127537904305353,0.09142805855262254,0.15508913369123128,0.13225970077800725
203,203,0.27080740625000166,0 days 00:01:53.082062,0.08103448275862069,0.0001142857142857143,17,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.4307183272632668,0.0067069875076413155,0.047688618302345276,0.01557163251040818,0.2879943301221872,0.11071880457317222,0.3084851455195392,0.27080740625000166,0.04459530860185623,0.11608006805181503,0.16467536549087997,0.3868939511759273,0.42864436264587696,0.4226363309009067
204,204,0.514217500000002,0 days 00:01:51.679171,0.2362068965517241,0.00015714285714285716,98,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.5844104838709678,0.006510603707283735,0.046523354947566986,0.011140463573068297,0.21105005991815795,0.07960732435771788,0.23105643553829958,0.514217500000002,0.04560015723109245,0.117395780980587,0.0886787346426216,0.26569132861554523,0.22829985556809435,0.3015891404902925
205,205,0.48083543750000146,0 days 00:01:52.991749,0.8258620689655172,0.0001928571428571429,388,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.4700209872528624,0.007869751192629337,0.052855491638183594,0.016743403818254524,0.26892438196988344,0.11245347138030741,0.29141725219266057,0.48083543750000146,0.044869955629110336,0.11889138072729111,0.09331665707170388,0.28201725906455444,0.24726002173517161,0.3190279716136448
206,206,0.7754798749999996,0 days 00:01:52.579278,0.8879310344827586,0.0002,419,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.9881850318678461,0.00948179792612791,0.059604283422231674,0.009595164488785689,0.010648383029140895,0.06031692598052101,0.03570962577719278,0.7754798749999996,0.04754665866494179,0.12574194371700287,0.0613125629661786,0.1360333918324711,0.16214726876955116,0.17513103435850164
207,207,0.7258078750000001,0 days 00:01:52.682624,0.9189655172413792,0.00015000000000000001,427,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.9057150299167526,0.01144647877663374,0.06856565177440643,0.012638057665539486,0.052865724429940586,0.07570333880923731,0.08142531092882693,0.7258078750000001,0.04926767200231552,0.132650688290596,0.06787977052786251,0.1617298985011577,0.1827628121155285,0.20342140664529795
208,208,0.27541187500000097,0 days 00:01:52.495972,0.05,0.00015714285714285716,8,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.41569094693028086,0.006538734771311283,0.046481288969516754,0.01572979835042679,0.2954238939205152,0.11181693831141465,0.31539517101961795,0.27541187500000097,0.04162735864520073,0.111823670566082,0.15114583801152576,0.3831077418225999,0.4060234169862197,0.4182058977830405
209,209,0.7798518125,0 days 00:01:52.892649,0.7637931034482758,0.00017142857142857145,355,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.9262855554110294,0.008384305983781815,0.055426742881536484,0.009051534847762327,0.0410493752863762,0.059837641381486784,0.06457059373525353,0.7798518125,0.046545468270778656,0.12221919000148773,0.0596850164668671,0.13334682788538932,0.15672104371942808,0.17118368875074386
210,210,0.4403048125000025,0 days 00:01:51.481117,0.48448275862068957,0.0001,210,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.8526407843392293,0.0073045953176915646,0.04992826655507088,0.008567025471755264,0.07733190548923113,0.058557211280672865,0.09864374110792079,0.4403048125000025,0.048174962401390076,0.12430968880653381,0.10941275460483368,0.30393507495069383,0.2823264367716469,0.3420024381532657
211,211,0.5029575625000026,0 days 00:01:53.132560,0.7637931034482758,0.00015714285714285716,353,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.5223987903225803,0.008273045532405376,0.05565907433629036,0.01583664756822424,0.24293712760491254,0.10654518227716604,0.26663014200685503,0.5029575625000026,0.04443221166729927,0.12124776095151901,0.0883418701300451,0.27073732458364835,0.24106956529064696,0.3091450992257582
212,212,0.6660634999999983,0 days 00:01:52.745223,0.8568965517241379,0.00014285714285714287,396,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.34656915322580595,0.01065465621650219,0.06465381383895874,0.030743232966149715,0.3320427514953481,0.18655386158050186,0.3590423303065764,0.6660634999999983,0.05200880393385887,0.1333450824022293,0.07808385226612628,0.1929726519669303,0.20019875342550622,0.23364079120111553
213,213,0.8679595000000008,0 days 00:01:53.203783,0.6086206896551724,0.00010714285714285715,271,"OrderedDict([('Dropout', [0.05, 0.08103448275862069, 0.11206896551724138, 0.14310344827586208, 0.17413793103448275, 0.20517241379310341, 0.2362068965517241, 0.2672413793103448, 0.2982758620689655, 0.32931034482758614, 0.36034482758620684, 0.39137931034482754, 0.42241379310344823, 0.45344827586206893, 0.48448275862068957, 0.5155172413793103, 0.546551724137931, 0.5775862068965517, 0.6086206896551724, 0.6396551724137931, 0.6706896551724137, 0.7017241379310345, 0.7327586206896551, 0.7637931034482758, 0.7948275862068965, 0.8258620689655172, 0.8568965517241379, 0.8879310344827586, 0.9189655172413792, 0.95]), ('learn_rate', [0.0001, 0.00010714285714285715, 0.0001142857142857143, 0.00012142857142857143, 0.00012857142857142858, 0.00013571428571428572, 0.00014285714285714287, 0.00015000000000000001, 0.00015714285714285716, 0.0001642857142857143, 0.00017142857142857145, 0.0001785714285714286, 0.00018571428571428574, 0.0001928571428571429, 0.0002])])",0.9567770161290322,0.007824551314115524,0.05305362492799759,0.00817803018071276,0.025523767592541657,0.055450354715505315,0.04813830439948269,0.8679595000000008,0.04780398681759834,0.12291673570871353,0.055076287335524644,0.08992224340879879,0.14161575016888855,0.12747861785435638
